,Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes,Ulasan Bersih,bahasa,auto_labels,auto_labels_list
1230,Pengguna Google,"Game Ini Mengingatkan Gw Sama Pokemon Go Dimana Cara Mendapatkan Echo Digame ini Sama Seperti Mendapatkan Pokemon Di Pokemon Go.Untuk Segi Grafis Itu tergantung Device,Tetapi Lag Atau Bug Bug Dan Force Close Sudah Diatasi Dgn Sangat Baik.Nice Work Developer Game Ini,Game Ini Menurut Gw Perfect Game.Untuk Perangkat Low-End Mungkin Game Ini terlalu berat dimainkan tapi bisa di setting Terendah agar bisa lancar bermain game ini.",5,2025-06-02 08:23:51,0,game ingat gw sama pokemon go cara dapat echo digame sama dapat pokemon pokemon gountuk segi grafis gantung devicetetapi lag bug bug force close atas sangat baiknice work developer game inigame turut gw perfect gameuntuk perangkat lowend mungkin game terlalu berat main bisa setting rendah bisa lancar main game,id,"{'sequence': 'game ingat gw sama pokemon go cara dapat echo digame sama dapat pokemon pokemon gountuk segi grafis gantung devicetetapi lag bug bug force close atas sangat baiknice work developer game inigame turut gw perfect gameuntuk perangkat lowend mungkin game terlalu berat main bisa setting rendah bisa lancar main game', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Grafis', 'Gameplay', 'Cerita', 'Bugs & Error'], 'scores': [0.40797457098960876, 0.40675678849220276, 0.40670228004455566, 0.40627723932266235, 0.4059368669986725, 0.40475544333457947, 0.40469834208488464]}",[]
1231,Pengguna Google,"good game, i am looking forward for Phrolova",5,2025-06-02 08:05:58,0,good game i am looking forward for phrolova,en,"{'sequence': 'good game i am looking forward for phrolova', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Gameplay', 'Cerita', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.42702317237854004, 0.41670137643814087, 0.4151442050933838, 0.41210073232650757, 0.41167885065078735, 0.40628233551979065, 0.4044766128063202]}",[]
1232,Pengguna Google,Nice game 💯🔥🔥🔥🔥🔥,5,2025-06-02 07:48:36,0,nice game,pendek,"{'sequence': 'nice game', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Grafis', 'Bugs & Error', 'Gameplay', 'Optimalisasi'], 'scores': [0.43187960982322693, 0.4152067005634308, 0.4106009900569916, 0.40778347849845886, 0.4074958562850952, 0.40685293078422546, 0.3998345732688904]}",[]
1233,Pengguna Google,game sigma,5,2025-06-02 06:30:43,0,game sigma,so,"{'sequence': 'game sigma', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Grafis', 'Gameplay', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.44405898451805115, 0.4369855225086212, 0.43352800607681274, 0.431220680475235, 0.4280545115470886, 0.4239659905433655, 0.4186416566371918]}",[]
1234,Pengguna Google,"aku suka sekali gamenya, trimakasih bansosnya, banyakin lagi kedepannya hehe",5,2025-06-02 05:44:38,0,aku suka sekali gamenya trimakasih bansosnya banyakin depan hehe,id,"{'sequence': 'aku suka sekali gamenya trimakasih bansosnya banyakin depan hehe', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Grafis', 'Optimalisasi', 'Gameplay', 'Bugs & Error'], 'scores': [0.4355018138885498, 0.4338923692703247, 0.4303766191005707, 0.42843011021614075, 0.4267297387123108, 0.4251113831996918, 0.41920390725135803]}",[]
1235,Pengguna Google,mantep cuman agak berat aja mainnya,5,2025-06-02 05:31:27,0,mantep cuman berat main,id,"{'sequence': 'mantep cuman berat main', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Cerita', 'Grafis', 'Gameplay', 'Bugs & Error'], 'scores': [0.4233872592449188, 0.41817060112953186, 0.41671672463417053, 0.4144290089607239, 0.4141075015068054, 0.4139699935913086, 0.40259096026420593]}",[]
1236,Pengguna Google,"game nya bagus, tapi banyak bug nya(min tolong tambahin fitur nikah bareng char)",5,2025-06-02 04:53:09,0,game bagus banyak bug nyamin tambahin fitur nikah bareng char,id,"{'sequence': 'game bagus banyak bug nyamin tambahin fitur nikah bareng char', 'labels': ['Komunitas', 'Optimalisasi', 'Grafis', 'Monetisasi & Gacha', 'Cerita', 'Gameplay', 'Bugs & Error'], 'scores': [0.4298154413700104, 0.4259910583496094, 0.425912082195282, 0.42543724179267883, 0.4235229790210724, 0.4227966368198395, 0.4206753969192505]}",[]
1237,Pengguna Google,free 5 stars at first 🗿👍,5,2025-06-02 04:35:30,0,free stars at first,en,"{'sequence': 'free stars at first', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Grafis', 'Gameplay', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.43636253476142883, 0.418765664100647, 0.41307011246681213, 0.4107208847999573, 0.40960314869880676, 0.40833303332328796, 0.4082159101963043]}",[]
1238,Pengguna Google,good but try collab with nikke goddess of Victoria,5,2025-06-02 04:27:32,0,good but try collab with nikke goddess of victoria,en,"{'sequence': 'good but try collab with nikke goddess of victoria', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Gameplay', 'Cerita', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.4405553340911865, 0.43908461928367615, 0.42812439799308777, 0.4214424192905426, 0.42026111483573914, 0.4195786118507385, 0.4183562695980072]}",[]
1239,Pengguna Google,bagus rek,5,2025-06-02 03:53:36,0,bagus rek,pendek,"{'sequence': 'bagus rek', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Cerita', 'Optimalisasi', 'Gameplay', 'Bugs & Error'], 'scores': [0.4352465271949768, 0.4323214888572693, 0.42256900668144226, 0.4224282503128052, 0.42187225818634033, 0.4164530336856842, 0.40296614170074463]}",[]
1240,Pengguna Google,nice game,5,2025-06-02 03:53:28,0,nice game,pendek,"{'sequence': 'nice game', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Grafis', 'Bugs & Error', 'Gameplay', 'Optimalisasi'], 'scores': [0.43187960982322693, 0.4152067005634308, 0.4106009900569916, 0.40778347849845886, 0.4074958562850952, 0.40685293078422546, 0.3998345732688904]}",[]
1241,Pengguna Google,besar kecil balance,5,2025-06-02 03:26:49,0,besar kecil balance,id,"{'sequence': 'besar kecil balance', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Grafis', 'Optimalisasi', 'Gameplay', 'Cerita', 'Bugs & Error'], 'scores': [0.45355772972106934, 0.45086583495140076, 0.43890446424484253, 0.4324110448360443, 0.42921772599220276, 0.4278777241706848, 0.42579248547554016]}",[]
1242,Pengguna Google,seru banget main game ini,5,2025-06-02 03:10:57,0,seru banget main game,id,"{'sequence': 'seru banget main game', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis', 'Bugs & Error'], 'scores': [0.42004284262657166, 0.41809919476509094, 0.41510042548179626, 0.41484302282333374, 0.4146796464920044, 0.40914013981819153, 0.4025874137878418]}",[]
1243,Pengguna Google,"saya sangat menyukai game ini, mulai dari alur cerita, sistem gacha, boss nya, cara karakter bertarung saya sangat menyukainya. karakternya sungguh menawan, layak mendapatkan bintang 5 (terimakasih telah membuat karakter secantik carlotta) makasih kuro, udah buat gim sebagus ini😍",5,2025-06-02 01:10:58,0,sangat suka game mulai alur cerita sistem gacha boss cara karakter tarung sangat suka karakter sungguh tawan layak dapat bintang terimakasih buat karakter cantik carlotta makasih kuro udah buat gim bagus,id,"{'sequence': 'sangat suka game mulai alur cerita sistem gacha boss cara karakter tarung sangat suka karakter sungguh tawan layak dapat bintang terimakasih buat karakter cantik carlotta makasih kuro udah buat gim bagus', 'labels': ['Monetisasi & Gacha', 'Cerita', 'Gameplay', 'Komunitas', 'Grafis', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.45746302604675293, 0.45551031827926636, 0.45506802201271057, 0.4548778533935547, 0.4532584249973297, 0.4527345895767212, 0.449517160654068]}",[]
1244,Pengguna Google,akun saya bilang jadi mulai dari awal lagi tolong kasih gift ke minimal b5 lagi padahal udah ada b5 ada 3,4,2025-06-01 23:54:07,0,akun bilang jadi mulai awal tolong kasih gift minimal b padahal udah b,id,"{'sequence': 'akun bilang jadi mulai awal tolong kasih gift minimal b padahal udah b', 'labels': ['Optimalisasi', 'Komunitas', 'Monetisasi & Gacha', 'Grafis', 'Cerita', 'Gameplay', 'Bugs & Error'], 'scores': [0.44340336322784424, 0.4419414699077606, 0.44052809476852417, 0.43879416584968567, 0.4382442831993103, 0.43796831369400024, 0.4315778613090515]}",[]
1245,Pengguna Google,"mantap, tolong tambahin Bahasa Indonesia nya dong Developer",5,2025-06-01 23:16:51,0,mantap tambahin bahasa indonesia dong developer,id,"{'sequence': 'mantap tambahin bahasa indonesia dong developer', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Grafis', 'Cerita', 'Gameplay', 'Bugs & Error'], 'scores': [0.4276406764984131, 0.42323291301727295, 0.4224766492843628, 0.4222867488861084, 0.42162761092185974, 0.4209889769554138, 0.414732962846756]}",[]
1246,Pengguna Google,yang kata orang baguss banget ternyata b aja ga ada sepesialnya,3,2025-06-01 21:53:31,0,kata orang baguss banget nyata b tidak sial,id,"{'sequence': 'kata orang baguss banget nyata b tidak sial', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Cerita', 'Grafis', 'Optimalisasi', 'Gameplay', 'Bugs & Error'], 'scores': [0.41575852036476135, 0.412551611661911, 0.4080972373485565, 0.40476474165916443, 0.4028450548648834, 0.4009360671043396, 0.39369648694992065]}",[]
1247,Pengguna Google,"Game nya sangat bagus, Hanya saja tidak terlalu ramah untuk hp kentang🗿😭",5,2025-06-01 20:22:05,0,game sangat bagus saja terlalu ramah hp kentang,id,"{'sequence': 'game sangat bagus saja terlalu ramah hp kentang', 'labels': ['Monetisasi & Gacha', 'Grafis', 'Komunitas', 'Optimalisasi', 'Cerita', 'Gameplay', 'Bugs & Error'], 'scores': [0.4237716495990753, 0.41725030541419983, 0.41672393679618835, 0.41608598828315735, 0.409319132566452, 0.4084962010383606, 0.40791696310043335]}",[]
1248,Pengguna Google,kurang bahasa Indonesia. gx ngerti cok,4,2025-06-01 20:15:36,0,kurang bahasa indonesia gx ngerti cok,id,"{'sequence': 'kurang bahasa indonesia gx ngerti cok', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Grafis', 'Optimalisasi', 'Gameplay', 'Bugs & Error'], 'scores': [0.4323784112930298, 0.4284074604511261, 0.42180073261260986, 0.41818463802337646, 0.40901118516921997, 0.40831223130226135, 0.4081161320209503]}",[]
1249,Pengguna Google,"hp gue kentang. gak dulu deh. gue males reset factory. wait. gue pernah download Kikir Impact walaupun size mereka lebih gede, tetep bisa dimainkan lho dengan space beberapa MB tersisa. lah ini aplikasi kok ya space 3 GB ajah gk bisa dimainkan jir.",1,2025-06-01 20:05:33,0,hp gue kentang dulu deh gue males reset factory wait gue pernah download kikir impact walaupun size lebih gede tetep main lho space beberapa mb sisa lah aplikasi space gb ajah gk main jir,id,"{'sequence': 'hp gue kentang dulu deh gue males reset factory wait gue pernah download kikir impact walaupun size lebih gede tetep main lho space beberapa mb sisa lah aplikasi space gb ajah gk main jir', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Grafis', 'Optimalisasi', 'Bugs & Error', 'Cerita', 'Gameplay'], 'scores': [0.4639423191547394, 0.4620465934276581, 0.46116775274276733, 0.46024638414382935, 0.4572247564792633, 0.45563775300979614, 0.4551642835140228]}",[]
1250,Pengguna Google,aku suka gameplaynya,5,2025-06-01 19:03:18,1,aku suka gameplaynya,id,"{'sequence': 'aku suka gameplaynya', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Gameplay', 'Grafis', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.4325391948223114, 0.42902082204818726, 0.42782077193260193, 0.421265184879303, 0.4209832549095154, 0.41972318291664124, 0.41510385274887085]}",[]
1251,Pengguna Google,"after 1 year its still not have indonesia language, Please for localization indonesia language if you really want to expand in indonesia",1,2025-06-01 18:57:13,0,after year its still not have indonesia language please for localization indonesia language if you really want to expand in indonesia,en,"{'sequence': 'after year its still not have indonesia language please for localization indonesia language if you really want to expand in indonesia', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Grafis', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Cerita'], 'scores': [0.44613251090049744, 0.4415014982223511, 0.4326498806476593, 0.43135374784469604, 0.4285930097103119, 0.42761656641960144, 0.42594248056411743]}",[]
1252,Pengguna Google,nice game,5,2025-06-01 18:41:09,0,nice game,pendek,"{'sequence': 'nice game', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Grafis', 'Bugs & Error', 'Gameplay', 'Optimalisasi'], 'scores': [0.43187960982322693, 0.4152067005634308, 0.4106009900569916, 0.40778347849845886, 0.4074958562850952, 0.40685293078422546, 0.3998345732688904]}",[]
1253,Pengguna Google,terimakasih geme baik🥰🥰😘,5,2025-06-01 17:52:54,0,terimakasih geme baik,id,"{'sequence': 'terimakasih geme baik', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Cerita', 'Grafis', 'Optimalisasi', 'Gameplay', 'Bugs & Error'], 'scores': [0.42502275109291077, 0.41773107647895813, 0.4176144003868103, 0.41207388043403625, 0.41171643137931824, 0.40886184573173523, 0.39830249547958374]}",[]
1254,Pengguna Google,good game,5,2025-06-01 17:09:37,0,good game,pendek,"{'sequence': 'good game', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Gameplay', 'Grafis', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.42786481976509094, 0.4141641855239868, 0.4134756624698639, 0.4097840189933777, 0.4072677493095398, 0.4069627523422241, 0.39690014719963074]}",[]
1255,Pengguna Google,"Please next update is Indonesian language subtitle!!!, Indonesian players are so very much",5,2025-06-01 17:06:54,0,please next update is indonesian language subtitle indonesian players are so very much,en,"{'sequence': 'please next update is indonesian language subtitle indonesian players are so very much', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Gameplay', 'Optimalisasi', 'Cerita', 'Bugs & Error'], 'scores': [0.4362688660621643, 0.43564340472221375, 0.4319596290588379, 0.4269295930862427, 0.4240952432155609, 0.42154833674430847, 0.4205824136734009]}",[]
1256,Pengguna Google,"good but the Asian server is being optimized again, there is a connection bug even though my signal is good",3,2025-06-01 16:22:30,0,good but the asi server is being optimized again there is a connection bug even though my signal is good,en,"{'sequence': 'good but the asi server is being optimized again there is a connection bug even though my signal is good', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Grafis', 'Optimalisasi', 'Gameplay', 'Cerita'], 'scores': [0.42399317026138306, 0.42304131388664246, 0.4182647466659546, 0.41814813017845154, 0.41566964983940125, 0.4137091040611267, 0.41027161478996277]}",[]
1257,Pengguna Google,"please help me i can't play smoothly.. I know I have to change my device but I don't have the money yet because I'm still a student., if possible can you lower the required cellphone specs? (sorry my English is messy)",3,2025-06-01 15:45:22,0,please help me i cant play smoothly i know i have to change my device but i dont have the money yet because im still a student if possible can you lower the required cellphone specs sorry my english is messy,en,"{'sequence': 'please help me i cant play smoothly i know i have to change my device but i dont have the money yet because im still a student if possible can you lower the required cellphone specs sorry my english is messy', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Grafis', 'Bugs & Error', 'Gameplay', 'Cerita'], 'scores': [0.4528242349624634, 0.4494495093822479, 0.44800838828086853, 0.44554272294044495, 0.4445344805717468, 0.4436487555503845, 0.4370035231113434]}",[]
1258,Pengguna Google,"kenapa game ini sering banget ngecrash dikit"" patah"" pliss di benerin lagi,aku kurang nyaman kalo dikit"" patah""",5,2025-06-01 15:37:48,0,game sering banget ngecrash dikit patah pliss benerin lagiaku kurang nyaman kalau dikit patah,id,"{'sequence': 'game sering banget ngecrash dikit patah pliss benerin lagiaku kurang nyaman kalau dikit patah', 'labels': ['Grafis', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Monetisasi & Gacha', 'Cerita', 'Bugs & Error'], 'scores': [0.406080037355423, 0.40478411316871643, 0.4046902060508728, 0.4040904939174652, 0.40331828594207764, 0.39766404032707214, 0.39750778675079346]}",[]
1259,Pengguna Google,Santai njing Lagi gacha juga,5,2025-06-01 15:36:58,0,santai njing gacha,id,"{'sequence': 'santai njing gacha', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Cerita', 'Gameplay', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.44900786876678467, 0.4331992566585541, 0.425593763589859, 0.42296546697616577, 0.4222892224788666, 0.42062100768089294, 0.4177367091178894]}",[]
1260,Pengguna Google,terima kasih sudah menyediakan game dengan peng optimalisasi pada hp hp Entry level....dimana hp hp kelas bawah dapat memainkan Game Wuthering Waves walau sedikit gangguan tapi tetap lancar...terima kasih developer baik (boleh lah Kasih B5 nya wkwkw),5,2025-06-01 14:40:22,0,terima kasih sedia game peng optimalisasi hp hp entry leveldimana hp hp kelas bawah main game wuthering waves sedikit ganggu tetap lancarterima kasih developer baik lah kasih b wkwkw,id,"{'sequence': 'terima kasih sedia game peng optimalisasi hp hp entry leveldimana hp hp kelas bawah main game wuthering waves sedikit ganggu tetap lancarterima kasih developer baik lah kasih b wkwkw', 'labels': ['Komunitas', 'Optimalisasi', 'Grafis', 'Gameplay', 'Monetisasi & Gacha', 'Cerita', 'Bugs & Error'], 'scores': [0.4320259094238281, 0.431228369474411, 0.43018969893455505, 0.4284364879131317, 0.42780226469039917, 0.42576348781585693, 0.42472171783447266]}",[]
1261,Pengguna Google,"sukaa banget!!! aku yang sebagai pemain pgr sangat berterimakasih kepada Kuro sudah membuatkan game yang open world seperti ini, karakternya yang cantik cantik tapi sedikit saran jangan terlalu sexualized woman:)",5,2025-06-01 13:54:17,0,sukaa banget aku bagai main pgr sangat berterimakasih kuro buat game open world ini karakter cantik cantik sedikit saran jangan terlalu sexualized woman,id,"{'sequence': 'sukaa banget aku bagai main pgr sangat berterimakasih kuro buat game open world ini karakter cantik cantik sedikit saran jangan terlalu sexualized woman', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Cerita', 'Optimalisasi', 'Grafis', 'Bugs & Error'], 'scores': [0.4522729814052582, 0.4506738483905792, 0.45048993825912476, 0.4504692852497101, 0.44996681809425354, 0.44918093085289, 0.44711652398109436]}",[]
