Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes,Ulasan Bersih,bahasa,AutoLabel_Cerita,AutoLabel_Gameplay,AutoLabel_Grafis,AutoLabel_Bugs & Error,AutoLabel_Optimalisasi,AutoLabel_Monetisasi & Gacha,AutoLabel_Komunitas
Pengguna Google,tolong perbaiki sistem rendering map. ketika aku bermain di luar peta game selalu lancar. tetapi ketika di dalam peta utama game selalu putus2. aku akan mengganti penilaian game ini ke bintang 5 jika sudah diperbaiki. dan akan topup yg banyak,3,2025-05-08 4:28:46,5,baik sistem rendering map aku main luar peta game selalu lancar ketika dalam peta utama game selalu putus aku ganti nilai game ke bintang sudah baik akan topup banyak,id,0,1,0,0,0,0,0
Pengguna Google,"segala aspek bagus, tapi tolong kalau di low grafik itu rumput jangan dibuat bisa goyang, patah-patah hp murah ngerendernya",4,2025-05-08 4:20:38,0,segala aspek bagus tolong kalau low grafik rumput jangan buat goyang patahpatah hp murah ngerendernya,id,0,0,1,0,0,0,0
Pengguna Google,asli game nya kayak terinspirasi dari anime Shangri-La frontier kelincinya itu Lo kyak mirip sama game ini trus sama2 main game,5,2025-05-08 4:18:30,0,asli game nya kayak inspirasi anime shangrila frontier kelinci lo kyak mirip sama game terus sama main game,id,0,1,0,0,0,0,0
Pengguna Google,sedikit ada bag setelah keluar dari geme ceritanya mengulang dari awal lagi,5,2025-05-08 3:04:14,0,sedikit bag keluar geme cerita ulang awal,id,1,0,0,0,1,0,0
Pengguna Google,terimakasih game baik,5,2025-05-07 23:53:42,0,terimakasih game baik,id,0,1,0,0,0,0,0
Pengguna Google,"dari segi grafik dan gameplay nya bagus banget saya suka tapi sayangnya gak ada bahasa Indonesia, buat Dev coba Adain bahasa indonesia di update yg akan datang. biar ngerti jalan ceritanya soalnya banyak player yang gak bisa bahasa inggris.",5,2025-05-07 17:31:31,1,segi grafik gameplay nya bagus banget suka sayang ada bahasa indonesia buat dev coba adain bahasa indonesia update akan datang biar ngerti jalan cerita soal banyak player tidak bahasa inggris,id,1,1,1,0,0,0,0
Pengguna Google,Gamenya sangat bagus tapi banyak masalah. Terutama saat layar jadi hitam dan tidak bisa diperbaiki lagi😤,1,2025-05-07 16:23:38,2,game sangat bagus banyak masalah utama layar jadi hitam tidak baik,id,0,1,0,0,0,0,0
Pengguna Google,"main di s24 ultra tetap enak, ipad enak tapi yang paling enak ya PC, pokoknya gamenya saya lebih suka ini dari pada kompetitornya",5,2025-05-07 15:27:45,2,main s ultra tetap enak ipad enak yang paling enak pc pokok game lebih suka dari kompetitor,id,0,1,0,0,0,0,0
Pengguna Google,"game nya sudah Bagus Developer sudah bekerja dengan Baik saya Punya Saran Untuk Developer Mohon Main Quest nya di Perbanyak lagi, Gamenya tanpa Main Quest Suasana Hambar dan cepat Bosan. Bermain Overal semua sudah Oke hanya Quest yang terlalu singkat dibutuhkan mungkin 2 Bukan sudah cepat Tamat",5,2025-05-07 15:21:12,0,game nya bagus developer kerja baik punya saran developer mohon main quest nya banyak game main quest suasana hambar cepat bosan main overal semua oke quest terlalu singkat butuh mungkin bukan cepat tamat,id,0,1,0,0,0,0,0
Pengguna Google,"keren parah, tapi kalo bisa tambahin 120 fps dong😁👍",5,2025-05-07 15:17:10,0,keren parah kalau tambahin fps dong,id,0,1,0,0,1,0,0
Pengguna Google,tolong tambahkan bahasa Indonesia,5,2025-05-07 13:47:00,0,tambah bahasa indonesia,id,0,0,0,0,0,0,0
Pengguna Google,"game oke (grafik,story,char,dll) tapi kenapa pas ada update selalu download ulang ya? sebesar 18GB. Saya gatau sistemnya yang seperti itu atau itu adalah bug",3,2025-05-07 13:35:28,0,game oke grafikstorychardll kenapa pas update selalu download ulang besar gb gatau sistem seperti atau adalah bug,id,0,0,1,0,0,0,0
Pengguna Google,loading nya lama minta ampun 😭😭😭 udah kayak ngak ngerak pas download atau menyesuaikan shader nya,1,2025-05-07 12:45:14,0,loading nya lama minta ampun kayak ngak ngerak pas download sesuai shader nya,id,0,1,0,0,1,0,0
Pengguna Google,akun ilang tapi lama ditanggepinnya,1,2025-05-07 11:43:56,0,akun ilang lama ditanggepinnya,id,0,0,0,0,1,0,0
Pengguna Google,"hmmm gimana ya, saya hanya bisa berkata, game nya sangat bagus, bagi saya yang suka petualangan, game ini sangat memuaskan. saya harab untuk dev nya semoga di berkahkan, saya menanti kejutan dari anda, saya harab game ini bisa lebih berkembang seiring perkembangan zaman. terimakasih untuk perhatiaan nya",5,2025-05-07 10:36:44,0,hmmm gimana bisa kata game nya sangat bagus suka tualang game sangat muas harab dev nya moga kah saya nanti kejut anda saya harab game bisa lebih kembang iring kembang zaman terimakasih perhatiaan nya,id,0,1,0,0,0,0,0
Pengguna Google,"habis update akun ak ilang, makasih kuro games, semoga trs berjaya dan sukses selalu. semoga Yang Maha Kuasa kelak akan terus memberi kuro games kenikmatan duniawi dan akhirat, jangan lupa bersyukur yh. gapapa kok, namanya jg game, pasti ada bug, gpp, maklum lah, semua jg butuh proses buat menjadi lebih baik. udah 3-4 bulan setelah kejadian, aku ikhlas lahir batin setelah cari petunjuk cara balikin akunya, dan gada apapun. makasih kuro games. semangat trs:)",1,2025-05-07 9:31:02,1,habis update akun ak ilang makasih kuro games moga trs jaya sukses selalu moga maha kuasa kelak terus beri kuro games nikmat duniawi akhirat jangan lupa syukur yh gapapa nama game ada bug gpp maklum lah semua butuh proses buat jadi lebih baik bulan jadi aku ikhlas lahir batin cari tunjuk cara balikin aku gada apa makasih kuro games semangat trs,id,0,1,1,1,0,0,0
Pengguna Google,makasih game baik developer baik game kuro memang ga mengecewakan top best game,5,2025-05-07 9:18:29,0,makasih game baik developer baik game kuro memang kecewa top best game,id,0,1,0,0,1,0,0
Pengguna Google,"Gamenya baik cukup bagus dan mungkin sistem gachany lebih mudah dari RPG lainnya. tapi saya ingin aju banding kenapa masih banyak Player yang kurang beruntung dalam gacha dan banyak Player yang untung dalam gacha. saya hanya berharap untuk sistem gacha diberi sangat adil, saya selalu kena hard pity hingga tidak ada tempat buat farming lagi sedangkan teman saya kebalikannya, saya merasa game kurang adil dalam akun gacha. tolong perbaiki sistem gacha setiap akun",1,2025-05-07 8:12:28,8,game baik cukup bagus mungkin sistem gachany lebih mudah rpg lain aju banding masih banyak player kurang untung gacha banyak player untung gacha hanya harap sistem gacha beri sangat adil selalu kena hard pity hingga ada tempat buat farming sedang teman balik saya rasa game kurang adil akun gacha baik sistem gacha akun,id,0,1,0,0,0,0,0
Pengguna Google,game bagus sih minus gua gak bisa bahasa inggris jadi story ke skip padahal pengen nonton yah gua sendiri penikmat story,4,2025-05-07 6:32:33,0,game bagus minus gua bisa bahasa inggris jadi story skip padahal ken nonton yah gua sendiri nikmat story,id,0,1,1,0,0,0,0
Pengguna Google,"suka banget sama gameplay bertarung nya😆. tapi saran, banyakin karakter cowoknya plis😞.",5,2025-05-07 6:20:40,0,suka banget sama gameplay tarung nya saran banyakin karakter cowok plis,id,0,1,0,0,0,0,0
Pengguna Google,"design character, musik dan combatnya gua suka banget asli.👌",5,2025-05-07 2:15:30,0,design character musik combatnya gua suka banget asli,id,0,1,0,0,0,0,0
Pengguna Google,"game wuwa sangat"" ramahh sekali",5,2025-05-07 1:16:25,0,game wuwa sangat ramahh sekali,id,0,1,0,0,0,0,0
Pengguna Google,Bahasa Indonesia nya mana?,1,2025-05-06 22:46:29,0,bahasa indonesia nya mana,id,0,0,0,0,0,0,0
Pengguna Google,"sudah mencapai union level 40 tapi data modify di data bank belum muncul juga, harus ngapain lagi ini Kuro?",4,2025-05-06 15:26:51,0,capai union level data modify data bank muncul harus ngapain ini kuro,id,0,0,0,0,0,0,0
Pengguna Google,"keseluruhan semua mulai membaik, cuma 1 masalah penting pas mau login terkadang web access test error, tolong diperbaiki",5,2025-05-06 13:22:51,1,seluruh semua mulai baik cuma masalah penting pas mau login terkadang web access test error baik,id,0,0,0,0,1,0,0
Pengguna Google,"Game aneh suka for close sendiri tulong dibenerin, gbs masuk ke dalam game aneh",1,2025-05-06 13:14:23,11,game aneh suka for close sendiri tulong dibenerin gbs masuk dalam game aneh,id,0,1,0,0,0,0,0
Pengguna Google,tolong dong perbaiki untuk jaringan internet nya padahal udah bagus loo jaringan ku tetap ga bisa login...😭,1,2025-05-06 12:44:47,3,dong baik jaring internet nya padahal bagus loo jaring aku tetap bisa login,id,0,0,0,0,1,0,0
Pengguna Google,"BAGUS, SEMUA BAGUS, dari story, permainan, puzzle, world, character, keren semua! tapi ada satu masalah aja, menurutku grafiknya terlalu berat untuk hp ku, mungkin bisa diperbaiki?",5,2025-05-06 7:47:43,1,bagus semua bagus story main puzzle world character keren semua ada satu masalah aja turut grafik terlalu berat hp aku mungkin baik,id,0,0,1,0,0,0,0
Pengguna Google,"tolong kuro. aku gak bisa login. aku dah ganti jaringan tetap aja gak ada perubahan. aku login lewat pc juga hasilnya sama, gak bisa login. ini akun ku yang ngebug atau jaringanku ya. tolong ya kuro, aku pen main.",5,2025-05-06 5:59:48,0,kuro aku bisa login aku ganti jaring tetap aja ada ubah aku login lewat pc hasil sama bisa login akun aku bug jaring tolong kuro aku pen main,id,0,1,0,1,1,0,0
Pengguna Google,"saya kasi bintang satu karena pelayanannya yang buruk, sudah berapa kali melaporkan bug yang ada tapi tidak ada tanggapan sama sekali akhirnya harus buat akun baru dan mulai dari awal lagi padahal union levelnya udah 38 hampir 40 dan udah ada char bintang 5 nya(4) terpaksa harus hapus akun.",1,2025-05-06 4:56:44,9,kasi bintang satu layan buruk berapa kali lapor bug tidak tanggap sama sekali akhir buat akun baru mulai awal padahal union level hampir sudah ada karakter bintang nya paksa hapus akun,id,0,0,0,0,0,0,0
Pengguna Google,"jujur game nya bagus dari segi grafik, game play maupun story nya, tapi kenapa ya terkadang koneksi internet merah Mulu di game nya, padahal internet saya baik baik aja, mohon di perhatikan",5,2025-05-06 4:30:00,0,jujur game nya bagus segi grafik game play maupun story nya kenapa terkadang koneksi internet merah mulu game nya padahal internet baik baik aja mohon perhati,id,0,1,1,0,0,0,1
Pengguna Google,gamenya bagus tapi sayangnya fpsnya berat gak sup sama hp kentang saya pakek helio G99 grafik rata kiri masih ngelag dan gak ada sub indo:) dan yg lainya dh bgus bnget sh!,5,2025-05-06 3:00:45,1,game bagus sayang fpsnya berat sup sama hp kentang pakek hio g grafik rata kiri ngelag tidak sub indo yang lai bgus bnget sh,id,0,1,1,0,0,0,0
Pengguna Google,bagus dan grafis yg mantap,5,2025-05-06 1:20:17,0,bagus grafis mantap,id,0,0,1,0,0,0,0
Pengguna Google,tolong adakan tl b.indo,4,2025-05-06 0:37:09,0,adakan tl bindo,id,0,0,0,0,0,0,0
Pengguna Google,makasih gem baik (game forno),5,2025-05-05 14:36:12,0,makasih gem baik game forno,id,0,1,0,0,0,0,0
Pengguna Google,"mantap sekaliiii, dari sesi combat bagus terus bansos nya banyak, makin sayang sama kuro gemes",5,2025-05-05 14:17:24,0,mantap sekaliiii sesi combat bagus terus bansos nya banyak makin sayang sama kuro gemes,id,0,1,0,0,0,0,0
Pengguna Google,"game terbaek emang, mantap kuro",5,2025-05-05 13:06:57,0,game terbaek emang mantap kuro,id,0,1,0,0,0,0,0
Pengguna Google,tolong perbarui bahasa Indonesia. saya tidak bisa faham dengan bahasa inggris tolong adakan bahasa Indonesia padahal sudah resmi masuk bahasa global plis tambahkan bahasa Indonesia,1,2025-05-05 12:59:04,8,baru bahasa indonesia tidak faham bahasa inggris adakan bahasa indonesia padahal resmi masuk bahasa global plis tambah bahasa indonesia,id,0,0,0,0,0,0,0
Pengguna Google,Tolong dikasih subtitle bahasa Indonesia DEVELOPER KURO GAMES😊,5,2025-05-05 11:50:56,0,kasih subtitle bahasa indonesia developer kuro games,id,1,1,0,0,0,0,1
Pengguna Google,"Jaringan saya normal, wifi saya normal akan tetapi susah banget buat login ke in game. saya mohon untuk kedepannya harus di perbaiki lagi yang susah login ke in game. Terima Kasih 🙏🙏",1,2025-05-05 10:15:20,2,jaring normal wifi normal tetapi susah banget buat login in game mohon depan di baik yang susah login in game terima kasih,id,0,0,0,0,1,0,0
Pengguna Google,awal rilis udah udah suka banget sama game ini tolong dong mas kuro Adain char cowo lagi ❤️😍,5,2025-05-05 9:45:46,0,awal rilis sudah suka banget sama game tolong dong mas kuro adain karakter cowo,id,0,1,0,0,0,0,0
Pengguna Google,sering kena masalah log in yang membuat pengalaman bermain menjadi buruk bahkan setelah di beri bukti Maslah server tidak di perbaiki,1,2025-05-05 8:48:47,0,sering kena masalah log in buat alam main jadi buruk bahkan di beri bukti mas server di baik,id,0,0,0,0,0,0,0
Pengguna Google,keren bansos lumayan bagus tidak kikir cuman playernya kurang suka story,5,2025-05-05 8:29:49,0,keren bansos lumayan bagus kikir cuman playernya kurang suka story,id,0,0,0,0,0,0,0
Pengguna Google,"Tambahin sudut pandang character lain selain MC dan interaksi antar character playable. Masa semua waifu interaksinya selalu berpusat sama MC, kayak dunia hanya berputar di MC.",1,2025-05-05 7:48:13,0,tambahin sudut pandang character selain mc interaksi antar character playable masa semua waifu interaksi selalu pusat sama mc kayak dunia putar mc,id,0,1,0,0,0,0,0
Pengguna Google,"Hey Kuro, jika kamu membaca ulasan ini, maka ini yang kuberikan : Pertama, terima kasih banyak karena telah membuat game Wuthering Waves, sungguh aku sangat menyukai game ini dari saat peluncuran global pertama hingga saat ini. Terima kasih juga karena telah mendengarkan keluh kesah para player, aku sangat sekali terbantu dengan pengoptimalan terhadap beberapa faktor. Sekian terima kasih.",5,2025-05-05 6:59:35,0,hey kuro kamu baca ulas maka yang beri pertama terima kasih banyak buat game wuthering waves sungguh aku sangat suka game dari luncur global pertama hingga ini terima kasih karena telah dengar keluh kesah player aku sangat sekali bantu optimal beberapa faktor sekian terima kasih,id,0,1,0,0,1,0,0
Pengguna Google,ini kok saya cuma dikasih bonus aniv nya dikit ya ga sebanding denvan yang lain seperti temen saya dapat 10 10 gcha sedangkan saya ga sampe 10 gacha dan hadiahnya dikit,1,2025-05-05 6:40:56,0,cuma kasih bonus aniv nya sedikit banding denvan lain temen dapat gcha saya tidak sampai gacha hadiah sedikit,id,0,0,0,0,0,1,0
Pengguna Google,Kecewa gaada fitur telanjang.,3,2025-05-05 5:26:44,3,kecewa gaada fitur telanjang,id,0,1,0,0,1,0,0
Pengguna Google,"ini game udah bagus banget cuman terlalu berat aja,terus kalo bisa tolong tambahin subtitle Indonesia biar bagi yg g bisa bhs inggris bisa paham mainnya",5,2025-05-05 4:09:06,0,game bagus banget cuman terlalu berat ajaterus kalau tolong tambahin subtitle indonesia biar yang g bhs inggris paham main,id,0,1,0,0,0,0,0
Pengguna Google,"udah bener pensi aja, baru comback dikasih kalah rate off pity tinggi",1,2025-05-05 1:45:04,7,bener pensi aja baru comback kasih kalah rate off pity tinggi,id,0,0,0,0,0,0,0
Pengguna Google,"game baik, bansos rajin, event seru + ez ga kayak game sebelah, gacha char + weap 70% dapet terus, Kuro JAYA JAYA JAYA🥰🥰",5,2025-05-04 19:43:42,0,game baik bansos rajin event seru ez kayak game belah gacha karakter weap terus kuro jaya jaya jaya,id,0,1,0,0,0,0,0
Pengguna Google,"keren sih grafik nya, paling suka sistem open world + bisa parry bukan asal tap tap",5,2025-05-04 17:35:08,0,keren grafik nya paling suka sistem open world parry bukan asal tap tap,id,0,1,1,0,0,0,0
Pengguna Google,Add Indonesia Language,1,2025-05-04 16:53:44,0,add indonesia language,id,0,0,0,0,0,1,0
Pengguna Google,"gua baru main lagi alangkah baiknya jika km memberiku xiangli yao di tahun 2025 ini, plis😭",5,2025-05-04 16:41:37,0,gua baru main alangkah baik km beri xiangli yao tahun plis,id,0,0,0,0,0,0,0
Pengguna Google,"Game selingan saat gua bosen main genshin, over all lumayan 80% mirip genshin. size lebih ringan, tapi kualitas grafik 9/10...ok bgt.",4,2025-05-04 16:34:03,0,game seling gua bosen main genshin over all lumayan mirip genshin size lebih ringan kualitas grafik banget,id,0,1,1,0,0,0,0
Pengguna Google,"hey kuro, tambahin opsi subtitle Indonesia dong, banyak loh pemain dari Indonesia yg kurang paham sama story nya karena make subtitle Inggris,ayolah katanya kuro suka mendengar keluhan pemainnya...dan langsung di balas, masa subtitle Indonesia aja blom mau di bikin, ayo ayo kuro SUBTITLE INDONESIA nya jangan sampe lupa.",5,2025-05-04 15:58:58,0,hey kuro tambahin opsi subtitle indonesia dong banyak loh main indonesia kurang paham sama story nya make subtitle inggrisayolah kata kuro suka dengar keluh pemainnyadan langsung balas masa subtitle indonesia aja blom mau bikin ayo ayo kuro subtitle indonesia nya jangan lupa,id,0,0,1,0,1,0,1
Pengguna Google,"ni game udah 1 tahun masi aja gaada bikin bahasa baru,",4,2025-05-04 14:26:10,0,game tahun mas aja gaada bikin bahasa baru,id,0,1,0,0,0,0,0
Pengguna Google,"Overall bagus, cuman kadang masih ada beberapa bug terutama di ultility eksplorasi yang harusnya muncul otomatis itu gak muncul, kayak mukul batu pake cudle wudle dsb. Karena lumayan sedikit mengganggu terutama di beberapa kondisi seperti di time trial yang mesti pake ultility otomatis itu. Sisanya bagus dan oke oke aja",5,2025-05-04 13:25:15,20,overall bagus cuman kadang ada beberapa bug utama ultility eksplorasi harus muncul otomatis tidak muncul kayak mukul batu pakai cudle wudle karena lumayan sedikit ganggu utama beberapa kondisi di time trial mesti pakai ultility otomatis sisa bagus oke oke aja,id,0,0,0,1,0,0,0
Pengguna Google,"baik hati, sekarang berikan saya char terbaru",5,2025-05-04 12:25:07,0,baik hati sekarang ikan karakter baru,id,0,0,0,0,0,0,0
Pengguna Google,"game baik, tolong nanti pas game nya tamat, kasih pilihan buat nikahin Waifu ya",5,2025-05-04 11:54:46,0,game baik nanti pas game nya tamat kasih pilih buat nikahin waifu,id,0,1,0,0,0,0,0
Pengguna Google,Kok gk bisa di buka aplikasi nya,1,2025-05-04 11:53:29,0,bisa buka aplikasi nya,id,0,1,0,0,1,0,0
Pengguna Google,game bagus walaupun awal awal pusing,4,2025-05-04 11:22:56,0,game bagus walaupun awal awal pusing,id,0,1,0,0,0,0,0
