Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes,Ulasan Bersih
Pengguna Google,"first gacha di banner sempet kecewa krna ga hoki2 ditambah pitty nya susah nangkep bgt di aku, ngabisin banyak primo tpi ga dapet2 alhasil males main lagi.. tapi akhirnya aku comeback lagi karna lumayan kangen juga, akhir2 ini kecintaan lagi karna quest story nya asik bgt.. dulu aku mikirin gacha banner terus tanpa mikirin/nikmatin quest story, sekarang aku lebih fokus quest story drpd gacha banner lagi wkwk cuman nanggung resiko kalo lawan boss kesusahan bgt karna char low semua (f2p player)",5,2025-05-31 16:51:13,0,first gacha banner sempet kecewa krna hoki tambah pitty susah nangkep banget aku ngabisin banyak primo tpi dapet alhasil males main tapi akhir aku comeback karna lumayan kangen akhir cinta karna quest story asik banget dulu aku mikirin gacha banner terus mikirinnikmatin quest story sekarang aku lebih fokus quest story drpd gacha banner wkwk cuman nanggung resiko kalau lawan boss susah banget karna char low semua fp player
Pengguna Google,bagus,5,2025-05-31 16:41:20,0,bagus
Pengguna Google,game baik dan keren,5,2025-05-31 16:25:45,0,game baik keren
Pengguna Google,kok gak bisa masuk padahal wifi dah bagus benerin bug nya hoyoo,1,2025-05-31 15:43:34,0,bisa masuk padahal wifi dah bagus benerin bug hoyoo
Pengguna Google,heh kikir,1,2025-05-31 15:12:37,0,heh kikir
Pengguna Google,Favorite Game 👑,5,2025-05-31 14:31:18,0,favorite game
Pengguna Google,"LOVE IT SO MUCH, GENSHIN SEMOGA DIKASIH BANYAK BANSOS YAA🤣😭🙏",5,2025-05-31 13:54:51,0,love it so much genshin moga kasih banyak bansos yaa
Pengguna Google,gamenya bagus tapi kasih quest atau sistem explore nya dipermudah males banget soalnya kalo explore ujung ujungnya cuman nambah 1 sampe 5 persen doang,3,2025-05-31 13:10:57,0,gamenya bagus kasih quest sistem explore mudah males banget soal kalau explore ujung ujung cuman nambah sampe persen doang
Pengguna Google,sistem gacha tidak sehat,1,2025-05-31 11:09:07,0,sistem gacha sehat
Pengguna Google,"kabarin klo udah pux fitur skip, cape quest dapat primo cuma 5",3,2025-05-31 10:24:24,0,kabarin klo udah pux fitur skip cape quest primo cuma
Pengguna Google,kureng,1,2025-05-31 10:20:27,0,reng
Pengguna Google,game dan grafik nya cukup bagus dan ada percakapan bahasa inggri juga keren,5,2025-05-31 10:12:54,0,game grafik cukup bagus ada cakap bahasa inggri keren
Pengguna Google,di optimalkan lagi,5,2025-05-31 10:07:34,0,optimal
Pengguna Google,untuk game ini gw kasih rating udh grafik nya mantap storynya bagus terus eh gw nanya dlu kan ada even karakter gratis temen gw dapet kok sekarang GK ad y itu doang paling,5,2025-05-31 09:52:12,0,game gw kasih rating udh grafik mantap storynya bagus terus eh gw nanya dlu kan even karakter gratis temen gw dapet sekarang gk ad y doang paling
Pengguna Google,"I hope on patch version 6 and 7 there is only 2 Female characters only release and make more of Male 5 star limited character more than 5-6 , or I'm out, boring",1,2025-05-31 08:48:44,0,i hope on patch version and there is only female characters only release and make more of male star limited character more than or im out boring
Pengguna Google,bagus,5,2025-05-31 08:47:35,0,bagus
Pengguna Google,jelek.. gak bisa di masukin.. game gk jelas.. 🤣,1,2025-05-31 07:45:57,0,jelek bisa masukin game gk jelas
Pengguna Google,its like a dream come true where anything possible,5,2025-05-31 07:07:41,0,its like a dream come true where anything possible
Pengguna Google,mantap,5,2025-05-31 06:50:34,0,mantap
Pengguna Google,ghenshin impact please make a female character (Cartethyia) like in wuthuring waves ￼ Terjemahkan percakapan secara real-time,5,2025-05-31 06:43:20,0,ghenshin impact please make a female character cartethyia like in wuthuring waves terjemah cakap realtime
Pengguna Google,bagus aku suka karakter nya dan karakter nya lucu and bagus bisa lihat anime karakter ghensim impacht,5,2025-05-31 05:54:22,0,bagus aku suka karakter karakter lucu and bagus lihat anime karakter ghensim impacht
Pengguna Google,"game nya bagus banget sumpah karakternya juga kemren dan gyatt,makasih ayah hoyo udh buat game sebagus ini 🥰🥰🥰 makasih juga aku di kasih menang rate off trus aaaa sayang hoyo aku dehhh😻😻",5,2025-05-31 05:12:43,0,game bagus banget sumpah karakter kemren gyattmakasih ayah hoyo udh buat game bagus makasih aku kasih menang rate off trus aaaa sayang hoyo aku dehhh
Pengguna Google,realmi 7i maen genhsin nih snapdragon 662🤭,5,2025-05-31 04:40:06,0,realmi i maen genhsin nih snapdragon
Pengguna Google,good enough,5,2025-05-31 04:27:36,0,good enough
Pengguna Google,GAME KIKIR SETIAP RATE OF KALAH MULU MANA PAS RATE ON DAPET NYA PITY 80 LAGI,5,2025-05-31 03:55:35,0,game kikir rate of kalah mulu mana pas rate on dapet pity
Pengguna Google,apalah game sampah bikin orang emosi gak nyaman jadinya kalo maen males login mesti ada aja bug nya koneksi internet tidak ada atau terputus terulang teruss kesel gw bikin gw males maem tapi kalo data gamenya dihapus di unduh lagi baru bisa normal lama lama gw pensi aja sana temen tongkrongan gw yang main genshin gw suruh pensi sama kek gw sering bug sinyal kecewa gw Ama mihoyo bikin males main minimal perbaiki dulu bug sinyal nya woyy developer!!!😡,1,2025-05-31 03:50:59,0,apa game sampah bikin orang emosi nyaman jadi kalau maen males login mesti bug koneksi internet ada putus ulang teruss kesel gw bikin gw males maem kalau data gamenya hapus unduh baru normal lama lama gw pensi saja sana temen tongkrong gw main genshin gw suruh pensi sama kek gw sering bug sinyal kecewa gw ama mihoyo bikin males main minimal baik dulu bug sinyal woyy developer
Pengguna Google,banyak petualangan yang seruh,5,2025-05-31 03:33:31,0,banyak tualang seruh
Pengguna Google,masih kaku. sinyal padahal udah bagus masih tetep merah (server down),1,2025-05-31 03:28:58,2,kaku sinyal padahal udah bagus tetep merah server down
Pengguna Google,"sangat seru, berikan saya kinich pls",5,2025-05-31 03:05:10,0,sangat seru ikan kinich pls
Pengguna Google,keren,4,2025-05-31 03:04:48,0,keren
Pengguna Google,ini dev paling keras kepala dan ga mau dengerin keluhan pemain nya!,1,2025-05-31 02:40:45,8,dev paling keras kepala tidak mau dengerin keluh main
Pengguna Google,keren banget!.. rasanya kaya menjelajah di dunia yang besar,4,2025-05-31 02:29:59,0,keren banget rasa kaya jelajah dunia besar
Pengguna Google,grafik nya udah bagus misi misi nya seru banget tapi tolong pengunduhan data nya dipercepat saya mendownload data nya membutuhkan waktu 2 hari,5,2025-05-31 02:20:59,0,grafik udah bagus misi misi seru banget tolong unduh data cepat mendownload data butuh waktu hari
Pengguna Google,"bagus banget! cuma... waktu gachanya itu loh, hehe, tapi overall bagus banget!! story nya bagus, visual nya bagus. tapi sayangnya ni game berat 🙂‍↔️🙏 ( bahasa indonesia nya kueren pol!, also dub japan nya 🤭)",4,2025-05-31 02:16:01,0,bagus banget cuma waktu gachanya loh hehe overall bagus banget story bagus visual bagus sayang ni game berat bahasa indonesia kueren pol also dub japan
Pengguna Google,kemarin saya berulang tahun saya kecewa karena hanya di kasih kua bintang 4 membuat saya malas bermain game ini.,1,2025-05-31 01:50:40,0,kemarin ulang tahun kecewa hanya kasih kua bintang buat malas main game
Pengguna Google,kikir impact,1,2025-05-30 23:41:15,0,kikir impact
Pengguna Google,game burik,1,2025-05-30 23:12:36,0,game burik
Pengguna Google,mantap,5,2025-05-30 20:04:13,0,mantap
Pengguna Google,mihoyo m nya mantappp,5,2025-05-30 18:17:11,0,mihoyo m mantappp
Pengguna Google,"permainan sampah,.,.bukan permainan ini jgn di download seperti nonton vidio,.permainan busuk",1,2025-05-30 18:05:34,0,main sampahbukan main jgn download nonton vidiopermainan busuk
Pengguna Google,"Game ini bagus banget menurutku, mulai dari grafik, story dan lainnya. Cuman, kenapa ya pas aku main selalu ping merah padahal sinyal internetku kuat banget, dan juga ngelag parah padahal udah mengosongkan penyimpanan, tolong diperbaiki dong pihak Developer (Hoyoverse), supaya para player nggak mengalami lag.",5,2025-05-30 16:51:17,0,game bagus banget turut mulai grafik story lain cuman ya pas aku main selalu ping merah padahal sinyal internetku kuat banget juga ngelag parah padahal udah kosong simpan baik dong pihak developer hoyoverse para player alami lag
Pengguna Google,lumayan,5,2025-05-30 16:32:53,0,lumayan
Pengguna Google,Sejauh ini bagus tapi lebih baik lagi ada baju atau mengganti kostum,5,2025-05-30 16:22:21,0,jauh bagus lebih baik ada baju ganti kostum
Pengguna Google,Buat fitur skip dialog dan cutscane. God help.,1,2025-05-30 15:45:05,0,buat fitur skip dialog cutscane god help
Pengguna Google,sukses selalu🤙,5,2025-05-30 14:46:47,0,sukses selalu
Pengguna Google,seru,5,2025-05-30 14:08:39,0,seru
Pengguna Google,seru,5,2025-05-30 14:03:24,0,seru
Pengguna Google,kacaw gamenya bagus bgt leee,5,2025-05-30 14:01:13,0,kacaw gamenya bagus banget leee
Pengguna Google,"parah ga ada solusi. padahal akun cuma 1 dan tidak ganti ganti hp. dan sedang melakukan sisa download file tinggal 1gb lagi. akun malah ga bisa login ada tulisan ""terlalu banyak permintaan, silahkan coba login kembali setelah beberapa saat"" mana udah di tunggu sampai 3 hari ga bisa² hapus data juga sudah padahal tanggung dan sayang tuh hapus data. saya tidak pernah ganti ganti akun dan hp. dan ga ada kabar atau solusi. minimal bisa lanjut download file dulu lah.. login akun setelahnya.",1,2025-05-30 13:57:18,10,parah solusi padahal akun cuma ganti ganti hp sedang laku sisa download file tinggal gb akun malah login tulis terlalu banyak minta silah coba login telah beberapa mana udah tunggu hari tidak bisa hapus data sudah padahal tanggung sayang tuh hapus data tidak pernah ganti ganti akun hp tidak ada kabar solusi minimal bisa lanjut download file dulu lah login akun telah
Pengguna Google,menu pengumuman ngebug,5,2025-05-30 13:29:47,0,menu umum bug
Pengguna Google,YG PENTING HD,5,2025-05-30 13:12:51,0,penting hd
Pengguna Google,Buat yang pake Chipset Helio g100 saran dong biar mainnya lancar+gerapick bagus,5,2025-05-30 12:48:06,0,buat pake chipset hio g saran dong biar main lancargerapick bagus
Pengguna Google,mantap,5,2025-05-30 10:58:50,0,mantap
Pengguna Google,kikir impact,4,2025-05-30 10:43:35,0,kikir impact
Pengguna Google,udah ber jam jam unduh data ga bisa bisa error trusss!,1,2025-05-30 09:56:15,0,udah ber jam jam unduh data bisa error trusss
Pengguna Google,bagus,5,2025-05-30 09:08:54,0,bagus
Pengguna Google,gamenya kikir ya,1,2025-05-30 08:24:39,0,gamenya kikir
Pengguna Google,mantap,5,2025-05-30 08:21:47,0,mantap
Pengguna Google,dulu Kapan yang versi android support gamepad. dan akhirnya sekarang Uda bisa gokill,5,2025-05-30 08:20:51,0,dulu kapan versi android support gamepad akhir sekarang uda gokill
Pengguna Google,keren bgt game nya semoga aja game nya dibikin lebih keren lagi dan kalo bisa dioptimalkan agar bisa dimainkan device yang kurang mampu👍,5,2025-05-30 06:20:12,0,keren banget game moga game bikin lebih keren dan kalau optimal bisa main device kurang mampu
Pengguna Google,CUH,1,2025-05-30 04:56:30,0,cuh
Pengguna Google,So apa rom 30-60 GB lokal mau,5,2025-05-30 04:47:40,0,so apa rom gb lokal mau
Pengguna Google,hehe keren,5,2025-05-30 04:40:08,0,hehe keren
Pengguna Google,"gamenya bagus, quest nya bagus, alur cerita archon nya juga sudah cukup bagus 🤩",5,2025-05-30 04:09:22,0,gamenya bagus quest bagus alur cerita archon sudah cukup bagus
Pengguna Google,kasih gw chasca dong pls kekurangan dps nih dasar game mikir👎👎👎👎,1,2025-05-30 04:04:30,0,kasih gw chasca dong pls kurang dps nih dasar game mikir
Pengguna Google,game nya seru dan grafik nya sangat HD🙂,5,2025-05-30 03:44:52,0,game seru grafik sangat hd
Pengguna Google,i love the game😘,5,2025-05-30 02:12:57,0,i love the game
Pengguna Google,"bagussss banget gamenyaa, grafiknya juga bagus, aku baru mulai main kemarin sekarang udah ra 9 dan aku jadi tau apa saja elemen disinii, contohnya pyro, hiydro dll",5,2025-05-30 01:57:51,5,bagussss banget gamenyaa grafik bagus aku baru mulai main kemarin sekarang udah ra aku jadi tau apa elemen sini contoh pyro hiydro
Pengguna Google,jelek,1,2025-05-30 01:47:36,0,jelek
Pengguna Google,gamenya kikir,1,2025-05-30 01:41:47,0,gamenya kikir
Pengguna Google,ulalaaa sangat amat HD dann kisahnya tuh menarik yhh,5,2025-05-30 01:07:07,0,ulalaaa sangat hd dann kisah tuh tarik yhh
Pengguna Google,mantap,5,2025-05-30 01:05:39,0,mantap
Pengguna Google,aku jadi suka pake si furian,5,2025-05-30 00:38:05,0,aku jadi suka pake si furian
Pengguna Google,dah bosen,1,2025-05-30 00:02:26,0,dah bosen
Pengguna Google,ramee nya sangat seru,5,2025-05-29 23:35:48,0,ramee sangat seru
Pengguna Google,gue download lagi karena pengen kazuha.,1,2025-05-29 23:31:15,0,gue download karena ken kazuha
Pengguna Google,Buset dah hp kentang gw juga bisa main bisa grafik tinggi pulak beda macam hingkai star rell lebih berat cuyy 😁😁 walau agak kikir🗿,5,2025-05-29 23:17:57,0,buset dah hp kentang gw main bisa grafik tinggi pulak beda macam hingkai star rell lebih berat cuyy agak kikir
Pengguna Google,"geme a.s.u makin lama makin berat, gw terakhir kali main hari ini udh pensi geme juga ga bisa masuk kasih solusi kek selain genshin cloud, pdhl grafik gw udah rata kiri",1,2025-05-29 22:39:06,0,geme asu makin lama makin berat gw akhir kali main hari udh pensi geme tidak masuk kasih solusi kek genshin cloud pdhl grafik gw udah rata kiri
Pengguna Google,"Game terbaik petualang, saya harap spek di ringankan untuk mediatek g100, soal download data bisa diatur, mohon diperhatikan untuk android kelas menengah ke bawah",5,2025-05-29 19:52:02,0,game baik tualang harap spek ringan mediatek g soal download data atur mohon perhati android kelas tengah bawah
Pengguna Google,keren bangett,5,2025-05-29 18:32:12,0,keren bangett
Pengguna Google,game terbaik,5,2025-05-29 17:59:43,0,game baik
Pengguna Google,"sering kalah rate off, ngegacha pasti hard pity mulu!!!!!!!!!!",1,2025-05-29 17:37:42,0,sering kalah rate off ngegacha hard pity mulu
Pengguna Google,paham paham lah hoyo baik😸,5,2025-05-29 17:21:57,0,paham paham lah hoyo baik
Pengguna Google,banyak bug 2 quest g bisa di selesaikan 1 quest setory tiba-tiba hilang,3,2025-05-29 17:15:25,1,banyak bug quest g di selesai quest setory tibatiba hilang
Pengguna Google,topppppppppp,5,2025-05-29 16:15:43,0,topppppppppp
Pengguna Google,bagus,1,2025-05-29 14:59:50,0,bagus
Pengguna Google,kurangilah memorinya,1,2025-05-29 14:51:31,0,kurang memori
Pengguna Google,gamenya kenapa woi gua nga bisa masuk,3,2025-05-29 14:45:23,0,gamenya woi gua nga masuk
Pengguna Google,mang hoyo kalo update jangan char aja sesekali jaringan itu agak di update juga masak download yg lain sinyal nya kenceng main genshin malah sinyal nya suka ilang yg aneh nya download tadi masih kenceng main genshin drop coba jaringan itu lah mang hoyo agak di bagusin jangan asik char aja yg di update itu sinyal kuat main genshin drop,1,2025-05-29 14:36:53,3,mang hoyo kalau update jangan char sekal jaring update masak download lain sinyal kenceng main genshin malah sinyal suka ilang aneh download tadi kenceng main genshin drop coba jaring lah mang hoyo agak bagusin jangan asik char yang di update sinyal kuat main genshin drop
Pengguna Google,"kalah pity Mulu gw anj, kasih aja bintang satu biar dikasih Primo 3k",1,2025-05-29 14:27:54,0,kalah pity mulu gw anj kasih bintang satu biar kasih primo k
Pengguna Google,gw kasih bintang 3 dulu soalnya belim faoet hero yang OP wkwkw,3,2025-05-29 14:14:13,0,gw kasih bintang dulu soal belim faoet hero op wkwkw
Pengguna Google,ini game keren cihuy,5,2025-05-29 14:04:20,0,game keren cihuy
Pengguna Google,sooooo cooooool game ini sangat berat,5,2025-05-29 13:40:37,0,sooooo cooooool game sangat berat
Pengguna Google,Karena game nya bagus keren lagi,5,2025-05-29 13:10:22,0,game bagus keren
Pengguna Google,Saya hoki dapat hutao,5,2025-05-29 13:01:00,0,hoki hutao
Pengguna Google,gilq ini game bagus banget,5,2025-05-29 12:44:45,0,gilq game bagus banget
Pengguna Google,"kenapa genshin ku tidak bisa kebuka, tiap kali buka genshin pasti keluar sendiri. udh aku uninstall dan install kembali tetap sama.",1,2025-05-29 12:17:24,0,genshin ku bisa buka tiap kali buka genshin keluar sendiri udh aku uninstall install tetap sama
Pengguna Google,Wow aku jadi bisa terbang,5,2025-05-29 11:59:38,0,wow aku jadi terbang
Pengguna Google,game nya bagus banget!! tapi gk tau kenapa di akun ku genshinnya nge-bug :( plis developer perbaiki bug-nya biar aku bisa main lebih leluasa lahi5,3,2025-05-29 11:55:45,0,game bagus banget gk tau di akun ku genshinnya bug plis developer baik bugnya biar aku main lebih leluasa lah
Pengguna Google,gamenya bagus tapi terlalu kikir jir,5,2025-05-29 11:13:01,0,gamenya bagus terlalu kikir jir
Pengguna Google,sangat kecewa,1,2025-05-29 10:18:23,0,sangat kecewa
